universe,signal_ts,trading_day,side,limit_price,e2_limit,stop45,tp1,tp2,filled,cancel_reason,fill_ts,A_pnl,A_e2,A_exits,A_xts,B_pnl,B_e2,B_exits,B_xts,C_pnl,C_e2,C_exits,C_xts,D_pnl,D_e2,D_exits,D_xts
p1,2024-08-30T07:45:00.000Z,2024-08-30,buy,20976.75,20966.13,20955.5,20993,20993.75,true,,2024-08-30T07:48:42.000Z,114.50,0,T1:4@20993.00|T2:3@20993.75|L:3@20976.25,2024-08-30T11:43:35.000Z,151.69,1,E2:5@20966.13|T1:4@20993.00|T2:3@20993.75|L:3@20970.94,2024-08-30T11:45:38.000Z,103.88,1,E2:5@20966.13|T1:4@20993.00|T2:3@20993.75|S:3@20955.00,2024-08-30T14:57:47.000Z,50.75,0,T1:4@20993.00|T2:3@20993.75|S:3@20955.00,2024-08-30T14:57:47.000Z
p5,2024-08-30T09:00:00.000Z,2024-08-30,sell,20991.75,20998.63,21005.5,20971.25,20964.75,true,,2024-08-30T10:56:10.000Z,79.00,0,T1:4@20971.25|L:6@20992.25,2024-08-30T12:00:41.000Z,92.75,1,E2:5@20998.63|T1:4@20971.25|L:6@20995.69,2024-08-30T12:00:44.000Z,30.88,1,E2:5@20998.63|T1:4@20971.25|S:6@21006.00,2024-08-30T12:05:05.000Z,-3.50,0,T1:4@20971.25|S:6@21006.00,2024-08-30T12:05:05.000Z
p4,2024-08-30T09:30:00.000Z,2024-08-30,sell,20994.25,21000.38,21006.5,20975.25,20974.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-08-30T09:45:00.000Z,2024-08-30,buy,20959.5,20944.50,20929.5,20996.75,21014.75,true,,2024-08-30T10:35:12.000Z,313.25,0,T1:4@20996.75|T2:3@21014.75|L:3@20959.00,2024-08-30T14:57:45.000Z,184.50,0,T1:2@20996.75|T2:2@21014.75|L:1@20959.00,2024-08-30T14:57:45.000Z,154.50,0,T1:2@20996.75|T2:2@21014.75|S:1@20929.00,2024-08-30T14:58:01.000Z,223.25,0,T1:4@20996.75|T2:3@21014.75|S:3@20929.00,2024-08-30T14:58:01.000Z
p3,2024-08-30T09:45:00.000Z,2024-08-30,sell,20988.25,20999.63,21011,20976.25,20974,true,,2024-08-30T09:55:28.000Z,89.25,0,T1:4@20976.25|T2:3@20974.00|L:3@20988.75,2024-08-30T10:56:00.000Z,52.00,0,T1:2@20976.25|T2:2@20974.00|L:1@20988.75,2024-08-30T10:56:00.000Z,29.25,0,T1:2@20976.25|T2:2@20974.00|S:1@21011.50,2024-08-30T12:07:34.000Z,21.00,0,T1:4@20976.25|T2:3@20974.00|S:3@21011.50,2024-08-30T12:07:34.000Z
p3,2024-08-30T10:00:00.000Z,2024-08-30,buy,20922.75,20897.75,20872.75,21020.5,21053.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-08-30T10:00:00.000Z,2024-08-30,buy,20944,20928.63,20913.25,20996,20996.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-08-30T10:30:00.000Z,2024-08-30,buy,20957,20948.63,20940.25,20977.25,20987.25,true,,2024-08-30T10:35:13.000Z,170.25,0,T1:4@20977.25|T2:3@20987.25|L:3@20956.50,2024-08-30T14:57:47.000Z,100.50,0,T1:2@20977.25|T2:2@20987.25|L:1@20956.50,2024-08-30T14:57:47.000Z,83.75,0,T1:2@20977.25|T2:2@20987.25|S:1@20939.75,2024-08-30T14:57:50.000Z,120.00,0,T1:4@20977.25|T2:3@20987.25|S:3@20939.75,2024-08-30T14:57:50.000Z
p1,2024-08-30T10:45:00.000Z,2024-08-30,buy,20928.25,20915.88,20903.5,20972.25,20977.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2024-08-30T11:30:00.000Z,2024-08-30,buy,20985.5,20975.50,20965.5,20994.25,20995,true,,2024-08-30T11:42:09.000Z,62.00,0,T1:4@20994.25|T2:3@20995.00|L:3@20985.00,2024-08-30T12:35:11.000Z,97.00,1,E2:5@20975.50|T1:4@20994.25|T2:3@20995.00|L:3@20980.00,2024-08-30T12:35:18.000Z,52.00,1,E2:5@20975.50|T1:4@20994.25|T2:3@20995.00|S:3@20965.00,2024-08-30T14:57:43.000Z,2.00,0,T1:4@20994.25|T2:3@20995.00|S:3@20965.00,2024-08-30T14:57:43.000Z
p2,2024-08-30T12:30:00.000Z,2024-08-30,sell,21042.25,21052.88,21063.5,20995.75,20992.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2024-08-30T12:45:00.000Z,2024-08-30,buy,20951,20933.38,20915.75,21013.25,21024.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-08-30T13:30:00.000Z,2024-08-30,buy,21006,20983.88,20961.75,21030.5,21031,true,,2024-08-30T13:30:06.000Z,171.50,0,T1:4@21030.50|T2:3@21031.00|L:3@21005.50,2024-08-30T13:31:05.000Z,98.50,0,T1:2@21030.50|T2:2@21031.00|L:1@21005.50,2024-08-30T13:31:05.000Z,54.25,0,T1:2@21030.50|T2:2@21031.00|S:1@20961.25,2024-08-30T14:57:43.000Z,38.75,0,T1:4@21030.50|T2:3@21031.00|S:3@20961.25,2024-08-30T14:57:43.000Z
p1,2024-08-30T13:45:00.000Z,2024-08-30,sell,21041,21052.50,21064,20994.75,20982.25,true,,2024-08-30T13:46:01.000Z,182.00,0,T1:4@20994.75|L:6@21041.50,2024-08-30T13:51:50.000Z,91.00,0,T1:2@20994.75|L:3@21041.50,2024-08-30T13:51:50.000Z,22.00,0,T1:2@20994.75|S:3@21064.50,2024-08-30T14:00:01.000Z,44.00,0,T1:4@20994.75|S:6@21064.50,2024-08-30T14:00:01.000Z
p4,2024-08-30T13:45:00.000Z,2024-08-30,buy,20928.75,20904.63,20880.5,21029.25,21035.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-08-30T14:00:00.000Z,2024-08-30,sell,21073.75,21085.75,21097.75,21025.75,21005.25,true,,2024-08-30T14:00:11.000Z,396.00,0,T1:4@21025.75|T2:3@21005.25|L:3@21074.25,2024-08-30T19:55:13.000Z,438.00,1,E2:5@21085.75|T1:4@21025.75|T2:3@21005.25|L:3@21080.25,2024-08-30T19:57:31.000Z,473.25,1,E2:5@21085.75|T1:4@21025.75|T2:3@21005.25|F:3@21068.50,2024-08-30T20:00:00.000Z,413.25,0,T1:4@21025.75|T2:3@21005.25|F:3@21068.50,2024-08-30T20:00:00.000Z
p1,2024-08-30T14:15:00.000Z,2024-08-30,buy,20933.75,20910.00,20886.25,21041.75,21051,true,,2024-08-30T14:57:59.000Z,-480.00,0,S:10@20885.75,2024-08-30T15:31:41.000Z,-361.25,1,E2:5@20910.00|S:10@20885.75,2024-08-30T15:31:41.000Z,-361.25,1,E2:5@20910.00|S:10@20885.75,2024-08-30T15:31:41.000Z,-480.00,0,S:10@20885.75,2024-08-30T15:31:41.000Z
p4,2024-08-30T14:30:00.000Z,2024-08-30,buy,20987,20966.00,20945,21009.75,21018.75,true,,2024-08-30T14:45:15.000Z,184.75,0,T1:4@21009.75|T2:3@21018.75|L:3@20986.50,2024-08-30T14:56:07.000Z,108.50,0,T1:2@21009.75|T2:2@21018.75|L:1@20986.50,2024-08-30T14:56:07.000Z,66.50,0,T1:2@21009.75|T2:2@21018.75|S:1@20944.50,2024-08-30T14:57:49.000Z,58.75,0,T1:4@21009.75|T2:3@21018.75|S:3@20944.50,2024-08-30T14:57:49.000Z
p5,2024-08-30T14:30:00.000Z,2024-08-30,buy,20979,20956.25,20933.5,21020.25,21021.75,true,,2024-08-30T14:56:23.000Z,-460.00,0,S:10@20933.00,2024-08-30T14:57:59.000Z,-346.25,1,E2:5@20956.25|S:10@20933.00,2024-08-30T14:57:59.000Z,-346.25,1,E2:5@20956.25|S:10@20933.00,2024-08-30T14:57:59.000Z,-460.00,0,S:10@20933.00,2024-08-30T14:57:59.000Z
p2,2024-08-30T14:45:00.000Z,2024-08-30,buy,20968.25,20950.63,20933,21017.5,21018.75,true,,2024-08-30T14:57:43.000Z,-357.50,0,S:10@20932.50,2024-08-30T14:57:59.000Z,-269.38,1,E2:5@20950.63|S:10@20932.50,2024-08-30T14:57:59.000Z,-269.38,1,E2:5@20950.63|S:10@20932.50,2024-08-30T14:57:59.000Z,-357.50,0,S:10@20932.50,2024-08-30T14:57:59.000Z
p3,2024-08-30T18:30:00.000Z,2024-08-30,buy,20854.5,20828.25,20802,20869,20964.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-02T05:30:00.000Z,2024-09-02,buy,21032,21021.25,21010.5,21068.25,21069.5,true,,2024-09-02T06:13:22.000Z,-220.00,0,S:10@21010.00,2024-09-02T07:00:27.000Z,-166.25,1,E2:5@21021.25|S:10@21010.00,2024-09-02T07:00:27.000Z,-166.25,1,E2:5@21021.25|S:10@21010.00,2024-09-02T07:00:27.000Z,-220.00,0,S:10@21010.00,2024-09-02T07:00:27.000Z
p5,2024-09-02T07:45:00.000Z,2024-09-02,sell,21030.25,21045.50,21060.75,20985.25,20976.75,true,,2024-09-02T08:25:59.000Z,-310.00,0,S:10@21061.25,2024-09-02T11:00:04.000Z,-233.75,1,E2:5@21045.50|S:10@21061.25,2024-09-02T11:00:04.000Z,-233.75,1,E2:5@21045.50|S:10@21061.25,2024-09-02T11:00:04.000Z,-310.00,0,S:10@21061.25,2024-09-02T11:00:04.000Z
p4,2024-09-02T09:15:00.000Z,2024-09-02,sell,21079.5,21102.13,21124.75,21030,21023.75,true,,2024-09-02T12:15:09.000Z,-457.50,0,S:10@21125.25,2024-09-02T15:08:31.000Z,-344.38,1,E2:5@21102.13|S:10@21125.25,2024-09-02T15:08:31.000Z,-344.38,1,E2:5@21102.13|S:10@21125.25,2024-09-02T15:08:31.000Z,-457.50,0,S:10@21125.25,2024-09-02T15:08:31.000Z
p5,2024-09-02T09:15:00.000Z,2024-09-02,buy,20988.25,20973.25,20958.25,21033.75,21045.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2024-09-02T10:00:00.000Z,2024-09-02,sell,21071,21085.75,21100.5,21045.25,21037.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-02T12:00:00.000Z,2024-09-02,buy,21002,20983.13,20964.25,21065.5,21067.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2024-09-02T12:15:00.000Z,2024-09-02,sell,21095,21101.38,21107.75,21073.25,21072.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-09-02T12:45:00.000Z,2024-09-02,sell,21100.75,21114.38,21128,21054.75,21040.5,true,,2024-09-02T13:44:31.000Z,181.00,0,T1:4@21054.75|L:6@21101.25,2024-09-02T14:35:44.000Z,90.50,0,T1:2@21054.75|L:3@21101.25,2024-09-02T14:35:44.000Z,8.75,0,T1:2@21054.75|S:3@21128.50,2024-09-02T15:12:02.000Z,17.50,0,T1:4@21054.75|S:6@21128.50,2024-09-02T15:12:02.000Z
p3,2024-09-02T13:15:00.000Z,2024-09-02,buy,21069.25,21062.25,21055.25,21080,21082.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-02T14:15:00.000Z,2024-09-02,sell,21087.25,21097.50,21107.75,21058,21053.75,true,,2024-09-02T14:32:41.000Z,-210.00,0,S:10@21108.25,2024-09-02T14:36:02.000Z,-158.75,1,E2:5@21097.50|S:10@21108.25,2024-09-02T14:36:02.000Z,-158.75,1,E2:5@21097.50|S:10@21108.25,2024-09-02T14:36:02.000Z,-210.00,0,S:10@21108.25,2024-09-02T14:36:02.000Z
real,2024-09-02T14:45:00.000Z,2024-09-02,buy,21076.5,21058.63,21040.75,21090.5,21119,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2024-09-02T14:45:00.000Z,2024-09-02,sell,21171,21197.63,21224.25,21110,21109.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-02T22:15:00.000Z,2024-09-03,buy,21113.75,21097.88,21082,21128,21140.5,true,,2024-09-02T22:29:44.000Z,-322.50,0,S:10@21081.50,2024-09-02T22:45:59.000Z,-243.13,1,E2:5@21097.88|S:10@21081.50,2024-09-02T22:45:59.000Z,-243.13,1,E2:5@21097.88|S:10@21081.50,2024-09-02T22:45:59.000Z,-322.50,0,S:10@21081.50,2024-09-02T22:45:59.000Z
p1,2024-09-02T22:15:00.000Z,2024-09-03,buy,21114.5,21097.50,21080.5,21122,21137,true,,2024-09-02T22:29:44.000Z,-345.00,0,S:10@21080.00,2024-09-02T22:46:00.000Z,-260.00,1,E2:5@21097.50|S:10@21080.00,2024-09-02T22:46:00.000Z,-260.00,1,E2:5@21097.50|S:10@21080.00,2024-09-02T22:46:00.000Z,-345.00,0,S:10@21080.00,2024-09-02T22:46:00.000Z
p2,2024-09-02T22:15:00.000Z,2024-09-03,sell,21214.5,21237.25,21260,21131,21130.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-09-02T22:15:00.000Z,2024-09-03,buy,21101.75,21085.13,21068.5,21149,21149.5,true,,2024-09-02T22:35:14.000Z,-337.50,0,S:10@21068.00,2024-09-02T23:05:03.000Z,-254.38,1,E2:5@21085.13|S:10@21068.00,2024-09-02T23:05:03.000Z,-254.38,1,E2:5@21085.13|S:10@21068.00,2024-09-02T23:05:03.000Z,-337.50,0,S:10@21068.00,2024-09-02T23:05:03.000Z
p4,2024-09-02T22:15:00.000Z,2024-09-03,buy,21102,21085.88,21069.75,21136,21137.75,true,,2024-09-02T22:35:14.000Z,-327.50,0,S:10@21069.25,2024-09-02T23:02:22.000Z,-246.88,1,E2:5@21085.88|S:10@21069.25,2024-09-02T23:02:22.000Z,-246.88,1,E2:5@21085.88|S:10@21069.25,2024-09-02T23:02:22.000Z,-327.50,0,S:10@21069.25,2024-09-02T23:02:22.000Z
p5,2024-09-02T22:15:00.000Z,2024-09-03,sell,21158.75,21169.25,21179.75,21135,21131.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-02T22:45:00.000Z,2024-09-03,sell,21124.5,21134.88,21145.25,21089,21086.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-03T03:00:00.000Z,2024-09-03,sell,21045.25,21058.00,21070.75,21005.25,21002.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-03T03:15:00.000Z,2024-09-03,buy,20982.75,20978.00,20973.25,20994.5,20995,true,,2024-09-03T03:15:19.000Z,82.25,0,T1:4@20994.50|T2:3@20995.00|L:3@20982.25,2024-09-03T06:26:20.000Z,47.50,0,T1:2@20994.50|T2:2@20995.00|L:1@20982.25,2024-09-03T06:26:20.000Z,38.00,0,T1:2@20994.50|T2:2@20995.00|S:1@20972.75,2024-09-03T08:59:14.000Z,53.75,0,T1:4@20994.50|T2:3@20995.00|S:3@20972.75,2024-09-03T08:59:14.000Z
p4,2024-09-03T03:45:00.000Z,2024-09-03,sell,21070.5,21091.75,21113,20987.75,20982.5,true,,2024-09-03T07:08:39.000Z,2395.00,0,T1:4@20987.75|T2:3@20982.50|F:3@20470.50,2024-09-03T20:00:00.000Z,2501.25,1,E2:5@21091.75|T1:4@20987.75|T2:3@20982.50|F:3@20470.50,2024-09-03T20:00:00.000Z,2501.25,1,E2:5@21091.75|T1:4@20987.75|T2:3@20982.50|F:3@20470.50,2024-09-03T20:00:00.000Z,2395.00,0,T1:4@20987.75|T2:3@20982.50|F:3@20470.50,2024-09-03T20:00:00.000Z
p2,2024-09-03T05:30:00.000Z,2024-09-03,sell,21047,21057.50,21068,21017,21012.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-09-03T06:15:00.000Z,2024-09-03,buy,20973,20958.00,20943,21006,21014.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-03T06:30:00.000Z,2024-09-03,sell,21020.5,21027.00,21033.5,20977,20971.75,true,,2024-09-03T06:38:39.000Z,-135.00,0,S:10@21034.00,2024-09-03T06:49:04.000Z,-102.50,1,E2:5@21027.00|S:10@21034.00,2024-09-03T06:49:04.000Z,-102.50,1,E2:5@21027.00|S:10@21034.00,2024-09-03T06:49:04.000Z,-135.00,0,S:10@21034.00,2024-09-03T06:49:04.000Z
real,2024-09-03T07:15:00.000Z,2024-09-03,buy,21013.25,20990.25,20967.25,21077.5,21079.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-09-03T07:15:00.000Z,2024-09-03,sell,21091,21100.63,21110.25,21067.25,21066,true,,2024-09-03T07:42:37.000Z,2031.50,0,T1:4@21067.25|T2:3@21066.00|F:3@20470.50,2024-09-03T20:00:00.000Z,2079.63,1,E2:5@21100.63|T1:4@21067.25|T2:3@21066.00|F:3@20470.50,2024-09-03T20:00:00.000Z,2079.63,1,E2:5@21100.63|T1:4@21067.25|T2:3@21066.00|F:3@20470.50,2024-09-03T20:00:00.000Z,2031.50,0,T1:4@21067.25|T2:3@21066.00|F:3@20470.50,2024-09-03T20:00:00.000Z
p1,2024-09-03T07:45:00.000Z,2024-09-03,sell,21108.5,21114.50,21120.5,21095,21086.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-09-03T08:00:00.000Z,2024-09-03,buy,21057,21050.88,21044.75,21074.5,21078.5,true,,2024-09-03T08:25:41.000Z,-127.50,0,S:10@21044.25,2024-09-03T08:27:01.000Z,-96.88,1,E2:5@21050.88|S:10@21044.25,2024-09-03T08:27:01.000Z,-96.88,1,E2:5@21050.88|S:10@21044.25,2024-09-03T08:27:01.000Z,-127.50,0,S:10@21044.25,2024-09-03T08:27:01.000Z
real,2024-09-03T09:00:00.000Z,2024-09-03,sell,21057.25,21082.13,21107,20968.75,20954.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-09-03T10:00:00.000Z,2024-09-03,buy,20912.75,20906.13,20899.5,20929.5,20931.25,true,,2024-09-03T10:01:39.000Z,121.00,0,T1:4@20929.50|T2:3@20931.25|L:3@20912.25,2024-09-03T13:30:32.000Z,70.00,0,T1:2@20929.50|T2:2@20931.25|L:1@20912.25,2024-09-03T13:30:32.000Z,56.75,0,T1:2@20929.50|T2:2@20931.25|S:1@20899.00,2024-09-03T13:31:00.000Z,81.25,0,T1:4@20929.50|T2:3@20931.25|S:3@20899.00,2024-09-03T13:31:00.000Z
p2,2024-09-03T11:15:00.000Z,2024-09-03,buy,20887,20872.13,20857.25,20927.25,20951.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-09-03T12:15:00.000Z,2024-09-03,buy,20956.25,20947.00,20937.75,20961.25,20974.75,true,,2024-09-03T12:17:09.000Z,17.00,0,T1:4@20961.25|L:6@20955.75,2024-09-03T12:18:23.000Z,8.50,0,T1:2@20961.25|L:3@20955.75,2024-09-03T12:18:23.000Z,28.00,0,T1:2@20961.25|T2:2@20974.75|S:1@20937.25,2024-09-03T12:57:35.000Z,18.50,0,T1:4@20961.25|T2:3@20974.75|S:3@20937.25,2024-09-03T12:57:35.000Z
real,2024-09-03T13:45:00.000Z,2024-09-03,sell,20934.75,20959.63,20984.5,20816.25,20802.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-09-03T13:45:00.000Z,2024-09-03,buy,20785.25,20767.00,20748.75,20816.25,20850.25,true,,2024-09-03T14:00:06.000Z,121.00,0,T1:4@20816.25|L:6@20784.75,2024-09-03T14:04:10.000Z,157.50,1,E2:5@20767.00|T1:4@20816.25|L:6@20775.63,2024-09-03T14:07:18.000Z,-6.75,1,E2:5@20767.00|T1:4@20816.25|S:6@20748.25,2024-09-03T14:14:36.000Z,-98.00,0,T1:4@20816.25|S:6@20748.25,2024-09-03T14:14:36.000Z
p4,2024-09-03T13:45:00.000Z,2024-09-03,buy,20787.5,20765.00,20742.5,20866.75,20876.5,true,,2024-09-03T14:00:06.000Z,-455.00,0,S:10@20742.00,2024-09-03T14:17:21.000Z,-342.50,1,E2:5@20765.00|S:10@20742.00,2024-09-03T14:17:21.000Z,-342.50,1,E2:5@20765.00|S:10@20742.00,2024-09-03T14:17:21.000Z,-455.00,0,S:10@20742.00,2024-09-03T14:17:21.000Z
p2,2024-09-03T14:00:00.000Z,2024-09-03,sell,20855.75,20875.00,20894.25,20778.5,20776.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2024-09-03T14:15:00.000Z,2024-09-03,buy,20748.25,20726.88,20705.5,20771,20772.25,true,,2024-09-03T14:15:00.000Z,161.50,0,T1:4@20771.00|T2:3@20772.25|L:3@20747.75,2024-09-03T14:31:12.000Z,93.00,0,T1:2@20771.00|T2:2@20772.25|L:1@20747.75,2024-09-03T14:31:12.000Z,50.25,0,T1:2@20771.00|T2:2@20772.25|S:1@20705.00,2024-09-03T14:32:30.000Z,33.25,0,T1:4@20771.00|T2:3@20772.25|S:3@20705.00,2024-09-03T14:32:30.000Z
p2,2024-09-03T14:30:00.000Z,2024-09-03,buy,20751.25,20728.88,20706.5,20785.25,20793,true,,2024-09-03T14:30:32.000Z,-452.50,0,S:10@20706.00,2024-09-03T14:32:20.000Z,-340.63,1,E2:5@20728.88|S:10@20706.00,2024-09-03T14:32:20.000Z,-340.63,1,E2:5@20728.88|S:10@20706.00,2024-09-03T14:32:20.000Z,-452.50,0,S:10@20706.00,2024-09-03T14:32:20.000Z
p1,2024-09-03T15:30:00.000Z,2024-09-03,buy,20611.25,20593.38,20575.5,20631.5,20658.5,true,,2024-09-03T15:56:36.000Z,78.00,0,T1:4@20631.50|L:6@20610.75,2024-09-03T16:08:05.000Z,39.00,0,T1:2@20631.50|L:3@20610.75,2024-09-03T16:08:05.000Z,98.75,0,T1:2@20631.50|T2:2@20658.50|S:1@20575.00,2024-09-03T17:53:03.000Z,114.00,0,T1:4@20631.50|T2:3@20658.50|S:3@20575.00,2024-09-03T17:53:03.000Z
p3,2024-09-03T20:15:00.000Z,2024-09-03,sell,20543.25,20565.50,20587.75,20471.25,20469.25,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p4,2024-09-03T20:45:00.000Z,2024-09-03,sell,20456,20466.50,20477,20432.25,20429,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p2,2024-09-03T22:15:00.000Z,2024-09-04,sell,20443.25,20447.50,20451.75,20439.25,20436.75,true,,2024-09-03T22:16:06.000Z,34.00,0,T1:4@20439.25|T2:3@20436.75|L:3@20443.75,2024-09-03T22:19:18.000Z,48.88,1,E2:5@20447.50|T1:4@20439.25|T2:3@20436.75|L:3@20445.88,2024-09-03T22:20:37.000Z,29.75,1,E2:5@20447.50|T1:4@20439.25|T2:3@20436.75|S:3@20452.25,2024-09-03T22:21:33.000Z,8.50,0,T1:4@20439.25|T2:3@20436.75|S:3@20452.25,2024-09-03T22:21:33.000Z
p3,2024-09-04T05:30:00.000Z,2024-09-04,buy,20310.25,20302.25,20294.25,20323.25,20327.25,true,,2024-09-04T05:40:38.000Z,49.00,0,T1:4@20323.25|L:6@20309.75,2024-09-04T05:51:50.000Z,65.00,1,E2:5@20302.25|T1:4@20323.25|L:6@20305.75,2024-09-04T05:52:04.000Z,93.50,1,E2:5@20302.25|T1:4@20323.25|T2:3@20327.25|S:3@20293.75,2024-09-04T07:01:17.000Z,53.50,0,T1:4@20323.25|T2:3@20327.25|S:3@20293.75,2024-09-04T07:01:17.000Z
p2,2024-09-04T06:00:00.000Z,2024-09-04,buy,20282.75,20270.63,20258.5,20313.25,20316,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-04T06:30:00.000Z,2024-09-04,buy,20353.25,20346.63,20340,20369,20370,true,,2024-09-04T06:30:25.000Z,-137.50,0,S:10@20339.50,2024-09-04T06:43:24.000Z,-104.38,1,E2:5@20346.63|S:10@20339.50,2024-09-04T06:43:24.000Z,-104.38,1,E2:5@20346.63|S:10@20339.50,2024-09-04T06:43:24.000Z,-137.50,0,S:10@20339.50,2024-09-04T06:43:24.000Z
p3,2024-09-04T07:15:00.000Z,2024-09-04,sell,20377.25,20395.13,20413,20337.5,20334.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-04T08:30:00.000Z,2024-09-04,sell,20407.25,20428.75,20450.25,20367.5,20349.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-04T08:45:00.000Z,2024-09-04,buy,20304,20284.38,20264.75,20353,20353.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2024-09-04T09:45:00.000Z,2024-09-04,buy,20327.25,20305.38,20283.5,20391.75,20409.75,true,,2024-09-04T10:54:02.000Z,504.00,0,T1:4@20391.75|T2:3@20409.75|L:3@20326.75,2024-09-04T14:00:16.000Z,580.56,1,E2:5@20305.38|T1:4@20391.75|T2:3@20409.75|L:3@20315.81,2024-09-04T14:00:28.000Z,875.88,1,E2:5@20305.38|T1:4@20391.75|T2:3@20409.75|F:3@20414.25,2024-09-04T20:00:00.000Z,766.50,0,T1:4@20391.75|T2:3@20409.75|F:3@20414.25,2024-09-04T20:00:00.000Z
real,2024-09-04T11:00:00.000Z,2024-09-04,sell,20367.5,20386.25,20405,20316,20313.75,true,,2024-09-04T12:46:51.000Z,-380.00,0,S:10@20405.50,2024-09-04T13:41:32.000Z,-286.25,1,E2:5@20386.25|S:10@20405.50,2024-09-04T13:41:32.000Z,-286.25,1,E2:5@20386.25|S:10@20405.50,2024-09-04T13:41:32.000Z,-380.00,0,S:10@20405.50,2024-09-04T13:41:32.000Z
p4,2024-09-04T12:30:00.000Z,2024-09-04,sell,20353.25,20362.75,20372.25,20325.75,20325.25,true,,2024-09-04T12:45:05.000Z,-195.00,0,S:10@20372.75,2024-09-04T12:48:02.000Z,-147.50,1,E2:5@20362.75|S:10@20372.75,2024-09-04T12:48:02.000Z,-147.50,1,E2:5@20362.75|S:10@20372.75,2024-09-04T12:48:02.000Z,-195.00,0,S:10@20372.75,2024-09-04T12:48:02.000Z
p5,2024-09-04T12:30:00.000Z,2024-09-04,sell,20371.25,20384.00,20396.75,20331,20330,true,,2024-09-04T12:48:02.000Z,283.25,0,T1:4@20331.00|T2:3@20330.00|L:3@20371.75,2024-09-04T13:34:20.000Z,162.50,0,T1:2@20331.00|T2:2@20330.00|L:1@20371.75,2024-09-04T13:34:20.000Z,137.00,0,T1:2@20331.00|T2:2@20330.00|S:1@20397.25,2024-09-04T13:41:24.000Z,206.75,0,T1:4@20331.00|T2:3@20330.00|S:3@20397.25,2024-09-04T13:41:24.000Z
real,2024-09-04T13:45:00.000Z,2024-09-04,buy,20343.75,20320.63,20297.5,20423.25,20437.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2024-09-04T15:30:00.000Z,2024-09-04,sell,20562.5,20583.63,20604.75,20451,20450.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2024-09-04T17:30:00.000Z,2024-09-04,sell,20572.5,20598.63,20624.75,20478.5,20473.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2024-09-04T20:15:00.000Z,2024-09-04,sell,20425.5,20437.50,20449.5,20390.25,20295.75,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p5,2024-09-05T00:15:00.000Z,2024-09-05,buy,20378.5,20362.88,20347.25,20433,20464.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
